51,2,690
1,0,0,0.236842,0,0.0207143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0101754,0,1,0.0149254,0,1,0,0,0.17,0,0.690331,0,1
1,0,0,0.198045,0,0.0803571,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0175439,0,0,0,1,1,0,0,0.32,0,0.721243,0,1
1,0,0,0.517594,0,0.125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.122807,1,0,0,0,0,0,1,0.115,0,0,1,0
1,0,0,0.635338,0,0.446429,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.280702,1,0,0,1,1,0,0,0.012,0,0.6622,1,0
1,0,0,0.22812,0,0.0133929,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0101754,0,0,0,0,1,0,0,0.11,0,0.430327,0,1
1,0,0,0.0476692,0,0.0119643,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0101754,0,0,0,0,0,0,1,0.1,0,0,0,1
1,0,0,0.194286,0,0.151786,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.150526,1,1,0.0149254,1,1,0,0,0.06,0,0,1,0
1,0,0,0.131579,0,0.00446429,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00438596,0,0,0,0,1,0,0,0.1,0,0.370668,0,1
1,0,0,0.298195,0,0.0119643,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00298246,0,0,0,0,1,0,0,0.09,0,0,0,1
0,1,0,0.131579,0,0.0148214,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0117544,0,0,0,1,0,0,1,0.072,0,0,0,1
1,0,0,0.269474,0,0.0296429,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0468421,1,1,0.119403,1,1,0,0,0.1515,0,0.704256,1,0
1,0,0,0.289474,0,0.0892857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.245614,0,0,0,1,1,0,0,0.14,0,0,0,1
0,1,0,0.105263,0,0.366071,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0249123,1,1,0.0298507,1,1,0,0,0.0245,0,0,1,0
0,1,0,0.303308,0,0.0566071,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.16,0,0,0,1
1,0,0,0.113985,0,0.267857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0496491,1,1,0.0149254,0,1,0,0,0.04,0,0.799151,1,0
1,0,0,0.31203,0,0.144286,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.298246,1,1,0.104478,1,1,0,0,0.0975,0,0,1,0
0,1,0,0.322105,0,0.133929,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0895522,0,1,0,0,0,0,0.461157,0,1
1,0,0,0.180451,0,0.0178571,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0512281,1,1,0.0746269,1,1,0,0,0.156,0,0,1,0
0,1,0,0.45985,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0877193,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.472481,0,0.0535714,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0877193,1,0,0,1,1,0,0,0.07,0,0,0,1
1,0,0,0.100301,0,0.0655357,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0789474,1,1,0.0149254,0,1,0,0,0.05,0,0.436285,1,0
0,1,0,0.166617,0,0.160714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0350877,0,0,0,1,1,0,0,0.18,0,0.16921,0,1
0,1,0,0.293233,0,0.0892857,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0877193,0,0,0,1,1,0,0,0,0,0.0955315,0,1
0,1,0,0.0815038,0,0.0208929,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0205263,1,0,0,1,1,0,0,0.08,0,0,0,1
0,1,0,0.704211,0,0.589286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.385965,1,0,0,1,1,0,0,0.0105,0,0.805654,1,0
1,0,0,0.264361,0,0.696429,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.245614,1,1,0.238806,0,1,0,0,0,0,0.740643,1,0
0,1,0,0.399699,0,0.290179,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00578947,0,1,0.0298507,0,1,0,0,0,0,0.256038,0,1
0,1,0,0.573985,0,0.232143,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.108246,0,0,0,1,1,0,0,0.0365,0,0,0,1
1,0,0,0.0890226,0,0.0133929,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0701754,1,1,0.0298507,1,1,0,0,0.04,0,0,1,0
1,0,0,0.140301,0,0.410714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0745614,1,1,0.164179,1,1,0,0,0.145,0,0.491521,1,0
0,0,1,0.236842,0,0.0714286,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0701754,0,0,0,0,1,0,0,0.128,0,0.251337,0,1
1,0,0,0.171729,0,0.214286,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0350877,1,1,0.0447761,0,1,0,0,0,0,0,1,0
1,0,0,0.393534,0,0.178571,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00736842,0,0,0,0,1,0,0,0.275,0,0,0,1
1,0,0,0.0676692,0,0.00589286,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00877193,0,0,0,1,0,0,1,0.14,0,0,0,1
1,0,0,0.532632,0,0.0817857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0101754,0,0,0,0,1,0,0,0.1,0,0.120547,0,1
1,0,0,0.696692,0,0.517857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.631579,1,1,0.223881,1,1,0,0,0,0,0.600761,1,0
1,0,0,0.427368,0,0.18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.447368,1,0,0,1,1,0,0,0.046,0,0,1,0
1,0,0,0.166617,0,0.0982143,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0789474,1,1,0.0895522,0,1,0,0,0,0,0.5564,1,0
1,0,0,0.171729,0,0.107143,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0438596,0,1,0.0149254,0,1,0,0,0,0,0.272652,0,1
1,0,0,0.211729,0,0.055,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.131579,1,1,0.0746269,1,1,0,0,0.05,0,0.120547,1,0
0,1,0,0.105263,0,0.369107,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0117544,1,1,0.0149254,1,1,0,0,0.04,0,0.341898,1,0
1,0,0,0.323308,0,0.113036,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.131579,1,0,0,1,1,0,0,0.34,0,0,0,1
1,0,0,0,1,0.107143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.245614,0,0,0,0,1,0,0,0,0,0.0602737,0,1
1,0,0,0.12782,0,0.321429,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.00298246,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0.474887,0,0.0357143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00438596,0,0,0,1,1,0,0,0.1315,0,0,0,1
1,0,0,0.674135,0,0.0967857,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0847368,0,0,0,1,1,0,0,0.16,0,0,0,1
1,0,0,0.140301,0,0.0892857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.00298246,0,0,0,1,1,0,0,0.05,0,0.72565,0,1
1,0,0,0.152932,0,0.02375,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00578947,0,0,0,0,1,0,0,0.05,0,0,1,0
1,0,0,0.116541,0,0.410714,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0175439,1,0,0,1,1,0,0,0.05,0,0.368183,0,1
1,0,0,0.354586,0,0.0951786,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00578947,0,0,0,1,1,0,0,0,0,0.540748,0,1
1,0,0,0.634135,0,0.410714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.175439,1,1,0.0746269,0,1,0,0,0,0,0.790296,1,0
1,0,0,0.238045,0,0.160714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.263158,1,1,0.0298507,1,1,0,0,0.165,0,0,1,0
1,0,0,0.0726316,0,0.3675,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0145614,0,0,0,0,1,0,0,0.04,0,0,0,1
0,1,0,0.159098,0,0.0892857,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.157895,0,0,0,0,1,0,0,0.1,0,0.532581,0,1
0,1,0,0.290677,0,0.0580357,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0189474,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0.241805,0,0.125,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00578947,0,0,0,0,1,0,0,0.108,0,0,0,1
1,0,0,0.274436,0,0.0625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00140351,1,0,0,1,1,0,0,0.1965,0,0,1,0
1,0,0,0.249323,0,0.0178571,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00298246,0,0,0,1,0,0,1,0.126,0,0,0,1
1,0,0,0.195489,0,0.0401786,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0438596,1,0,0,0,1,0,0,0,0,0.745676,1,0
1,0,0,0.417293,0,0.055,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.122807,0,0,0,0,1,0,0,0.108,0,0,1,0
0,0,1,0.240602,0,0.02375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00877193,0,0,0,1,1,0,0,0.15,0,0,0,1
0,1,0,0.825865,0,0.535714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.208955,0,1,0,0,0,0,0.706499,1,0
0,1,0,0.0702256,0,0.330357,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0424561,1,1,0.0597015,0,1,0,0,0.03,0,0.547254,1,0
1,0,0,0.211729,0,0.142857,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.201754,1,1,0.0298507,1,1,0,0,0.0375,0,0,0,1
1,0,0,0.414737,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.526316,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.60406,0,0.34375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.304035,1,1,0.0746269,0,1,0,0,0,0,0,1,0
0,1,0,0.203008,0,0.0103571,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00438596,0,1,0.0149254,1,1,0,0,0.136,0,0.407943,0,1
1,0,0,0.383459,0,0.339286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22807,1,1,0.208955,0,1,0,0,0.12,0,0.733526,1,0
1,0,0,0.424812,0,0.00732143,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.179825,1,0,0,0,1,0,0,0.2,0,0,1,0
1,0,0,0.209323,0,0.491071,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.201754,1,0,0,1,1,0,0,0.2435,0,0.540574,1,0
1,0,0,0.322105,0,0.897321,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0570175,1,1,0.0149254,1,1,0,0,0.2575,0,0.540574,1,0
0,1,0,0.330827,0,0.0326786,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0263158,1,1,0.0597015,0,1,0,0,0,0,0.64067,1,0
1,0,0,0.255639,0,0.0566071,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0205263,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0.442406,0,0.178571,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0789474,0,0,0,1,1,0,0,0.0705,0,0,0,1
0,0,1,0.100301,0,0.267857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0526316,1,1,0.0149254,0,1,0,0,0.08,0,0.474747,1,0
1,0,0,0.125263,0,0.0833929,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0263158,0,0,0,0,1,0,0,0.09,0,0,0,1
1,0,0,0.526316,0,0.940536,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0.572632,0,0.0728571,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0526316,0,0,0,0,1,0,0,0.06,0,0.0602737,0,1
0,1,0,0.670376,0,0.357143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.140351,1,1,0.208955,0,1,0,0,0,0,0.641707,1,0
