9,6,214
0.242318,0.332331,0.804009,0.302181,0.551595,0.0901771,0.29461,0,0,0,1,0,0,0,0
0.0904302,0.341353,0,0.850467,0.166979,1,0.139405,0,0,0,0,0,1,0,0
0.658033,0.446617,0,0.333333,0.268293,0.0305958,0.744424,0,0.196078,0,1,0,0,0,0
0.25417,0.320301,0.797327,0.317757,0.525328,0.0982287,0.312268,0,0,0,0,1,0,0,0
0.597015,0.108271,0,0.495327,0.446529,0.130435,0.725836,0,0.666667,0,1,0,0,0,0
0.286655,0.275188,0.783964,0.35514,0.626642,0.0917874,0.289033,0,0,1,0,0,0,0,0
0.233099,0.403008,0.790646,0.299065,0.562852,0.109501,0.248141,0,0,0,1,0,0,0,0
0.215101,0.326316,0.766147,0.361371,0.609756,0.0708535,0.263941,0,0,0,1,0,0,0,0
0.17252,0.664662,0,0.610592,0.692308,0,0.270446,0.2,0,0,0,0,0,0,1
0.356014,0.371429,0.741648,0.308411,0.478424,0.0966184,0.344796,0,0.215686,1,0,0,0,0,0
0.238367,0.61203,0,0.529595,0.619137,0,0.26487,0.542857,0,0,0,0,0,0,1
0.217296,0.390977,0.786192,0.327103,0.536585,0.0901771,0.269517,0,0,0,0,1,0,0,0
0.280509,0.4,0.815145,0.280374,0.559099,0.0917874,0.263941,0,0.215686,1,0,0,0,0,0
0.216857,0.643609,0,0.691589,0.60788,0.00805153,0.315985,0.168254,0,0,0,0,0,0,1
0.455224,0.348872,0.812918,0.180685,0.470919,0.0305958,0.410781,0,0.333333,1,0,0,0,0,0
0.207638,0.359398,0.759465,0.401869,0.64728,0.0112721,0.275093,0,0.372549,0,1,0,0,0,0
0.432836,0.437594,1,0.252336,0.369606,0.00966184,0.30855,0,0,1,0,0,0,0,0
0.209833,0.354887,0.799555,0.383178,0.617261,0.10789,0.223048,0,0,0,1,0,0,0,0
0.23266,0.407519,0.804009,0.389408,0.484053,0.10628,0.241636,0,0,0,1,0,0,0,0
0.681299,0.490226,0.824053,0.130841,0.330206,0.00322061,0.407993,0,0.196078,1,0,0,0,0,0
0.19842,0.384962,0.768374,0.286604,0.549719,0.0901771,0.291822,0,0,1,0,0,0,0,0
0.175154,0.619549,0,0.663551,0.733583,0,0.275093,0.177778,0,0,0,0,0,0,1
0.230465,0.273684,0.775056,0.492212,0.641651,0.101449,0.246283,0,0.176471,0,1,0,0,0,0
0.418349,0.42406,0.465479,0.429907,0.444653,0.0853462,0.384758,0.0857143,0.333333,0,1,0,0,0,0
0.41396,0.318797,0.358575,0.58567,0.444653,0.122383,0.39684,0.0761905,1,0,0,0,1,0,0
0.286655,0.288722,0.792873,0.314642,0.613508,0.0982287,0.302974,0,0.27451,1,0,0,0,0,0
0.306409,0.406015,0.886414,0.277259,0.502814,0.0933977,0.252788,0,0,0,1,0,0,0,0
0.313433,0.560902,0.498886,0.41433,0.482176,0,0.355948,0,0,0,0,0,0,1,0
0.0882353,0.344361,0,0.856698,0.125704,1,0.142193,0,0,0,0,0,1,0,0
0.220808,0.421053,0.790646,0.389408,0.596623,0.0628019,0.218401,0,0,1,0,0,0,0,0
0.261633,0.324812,0.806236,0.398754,0.590994,0.0982287,0.249071,0,0,0,1,0,0,0,0
0.236172,0.183459,0,0.280374,1.0075,0.434783,0.325279,0,0,0,0,0,0,0,1
0.304214,0.406015,0.639198,0.280374,0.56848,0.0885668,0.334572,0,0,1,0,0,0,0,0
0.351185,0.300752,0.412027,0.489097,0.540338,0.0966184,0.433086,0,0,0,0,0,1,0,0
0.240123,0.318797,0.781737,0.358255,0.600375,0.109501,0.260223,0.0190476,0.490196,0,1,0,0,0,0
0.230465,0.547368,0,0.76324,0.570356,0,0.373606,0.171429,0,0,0,0,0,0,1
0.182616,0.548872,0,0.738318,0.617261,0.00644122,0.339219,0.203175,0,0,0,0,0,0,1
0.463565,0.124812,0.418708,0.395639,0.572233,0.0756844,0.555762,0,0,0,0,0,1,0,0
0.37489,0.287218,0,0.423676,0.739212,0.0611916,0.566914,0,0,0,0,0,1,0,0
0.305531,0.390977,0.857461,0.299065,0.557223,0.0837359,0.25,0,0,0,1,0,0,0,0
0.424056,0.458647,0.507795,0.35514,0.409006,0.078905,0.410781,0,0.333333,0,1,0,0,0,0
0.297629,0.309774,0.77951,0.258567,0.604128,0.10306,0.310409,0,0,1,0,0,0,0,0
0.341089,0.410526,0.853007,0.302181,0.514071,0.0917874,0.258364,0,0.27451,0,1,0,0,0,0
0.679982,0.075188,0,0.149533,0.637899,0,0.859665,0,0,0,1,0,0,0,0
0.293679,0.293233,0.817372,0.271028,0.619137,0.0982287,0.303903,0,0,1,0,0,0,0,0
0.188762,0.512782,0,0.744548,0.67167,0.0128824,0.33829,0.193651,0.0980392,0,0,0,0,0,1
0.280509,0.413534,0.832962,0.274143,0.596623,0.0950081,0.241636,0,0,1,0,0,0,0,0
0.308604,0.449624,0,0.0841121,0.870544,0,0.516729,0,0,0,1,0,0,0,0
0.568481,0.466165,0.64588,0.274143,0.251407,0.0128824,0.498141,0,0,0,1,0,0,0,0
0.316945,0.362406,0.632517,0.308411,0.570356,0.0885668,0.33829,0,0,1,0,0,0,0,0
0.474539,0.545865,0.857461,0.186916,0.290807,0.0241546,0.345725,0,0,1,0,0,0,0,0
0.466198,0.454135,0.224944,0.333333,0.446529,0.0531401,0.530669,0,0,0,1,0,0,0,0
0.287094,0.258647,0.603563,0.311526,0.729831,0.0901771,0.337361,0,0.470588,1,0,0,0,0,0
0.269974,0.243609,0.605791,0.417445,0.574109,0.112721,0.35316,0,0,0,1,0,0,0,0
0.407375,0.398496,0,0.345794,0.457786,0.0531401,0.657063,0,0,0,0,0,1,0,0
0.351624,0.514286,0,0.560748,0.549719,0,0.506506,0,0,0,0,0,0,1,0
0.385865,0.381955,0,0.457944,0.604128,0.0756844,0.547398,0,0,0,0,0,1,0,0
0.291045,0.372932,0.625835,0.311526,0.594747,0.0821256,0.333643,0,0.176471,1,0,0,0,0,0
0.28446,0.282707,0.799555,0.317757,0.652908,0.0933977,0.285316,0,0,1,0,0,0,0,0
0.295874,0.369925,0.868597,0.314642,0.472795,0.0885668,0.27974,0,0.54902,0,1,0,0,0,0
0.360843,0.46015,0.536748,0.280374,0.553471,0,0.403346,0,0,0,0,0,0,1,0
0.231782,0.215038,0.783964,0.330218,0.577861,0.0917874,0.288104,0,0,0,0,1,0,0,0
0.240562,0.330827,0.788419,0.41433,0.590994,0.10306,0.241636,0,0.411765,0,1,0,0,0,0
0.444249,0.53985,0.868597,0.168224,0.317073,0,0.377323,0,0,0,0,1,0,0,0
0.289728,0.318797,0.775056,0.292835,0.592871,0.0982287,0.290892,0.0285714,0.431373,1,0,0,0,0,0
0.208516,0.344361,0.797327,0.380062,0.621013,0.111111,0.23513,0,0,0,1,0,0,0,0
0.209833,0.378947,0.768374,0.35514,0.630394,0.0982287,0.225836,0,0,0,1,0,0,0,0
0.455224,0.348872,0.812918,0.180685,0.452158,0.0305958,0.410781,0,0.333333,1,0,0,0,0,0
0.0807726,0.55188,0.387528,0.389408,0.889306,0,0.200743,0,0,0,0,0,0,1,0
0.486392,0.372932,0.839644,0.155763,0.409006,0.020934,0.42658,0,0,1,0,0,0,0,0
0.27568,0.221053,0.723831,0.271028,0.701689,0.099839,0.322491,0,0.470588,0,1,0,0,0,0
0.241879,0.320301,0,0.479751,0.763602,0.1562,0.44052,0,0,0,0,0,1,0,0
0.175154,0.493233,0.596882,1,0.0150094,0.270531,0.0408922,0.698413,0,0,0,0,1,0,0
0.320896,0.403008,0.86637,0.323988,0.482176,0.0821256,0.26487,0,0,0,1,0,0,0,0
0.373573,0.607519,0.835189,0,0.414634,0.00483092,0.331784,0,0,1,0,0,0,0,0
0.283582,0.312782,0.788419,0.292835,0.643527,0.0933977,0.275093,0,0,1,0,0,0,0,0
0.431958,0.445113,0.799555,0.258567,0.403377,0.0144928,0.368959,0,0,1,0,0,0,0,0
0.244952,0.386466,0.81069,0.386293,0.510319,0.10467,0.241636,0,0.568627,0,1,0,0,0,0
0.298946,0.416541,0.74833,0.417445,0.399625,0.0917874,0.314126,0,0.176471,0,0,1,0,0,0
0.235733,0.425564,0.7951,0.367601,0.49531,0.10306,0.23513,0,0,0,1,0,0,0,0
0.313433,0.377444,0.868597,0.34891,0.472795,0.0885668,0.267658,0,0.196078,0,1,0,0,0,0
0.482002,0.523308,0.85078,0.0560748,0.36773,0.0177134,0.384758,0,0,1,0,0,0,0,0
0.280948,0.341353,0.801782,0.333333,0.596623,0.0917874,0.276022,0,0.215686,1,0,0,0,0,0
0,1,0,0.0155763,1.05066,0,0.113383,0,0,0,0,0,0,1,0
0.303336,0.341353,0.846325,0.246106,0.611632,0.0901771,0.274164,0,0.235294,0,1,0,0,0,0
0.218613,0.473684,0.396437,0.46729,0.617261,0,0.301115,0.24127,0,0,0,0,0,0,1
0.520193,0.38797,0.797327,0.165109,0.409006,0.0193237,0.44052,0,0.0588235,1,0,0,0,0,0
0.272169,0.344361,0.788419,0.436137,0.547842,0.0869565,0.27974,0,0.137255,1,0,0,0,0,0
0.209394,0.320301,0.783964,0.570093,0.534709,0.111111,0.236059,0,0,0,1,0,0,0,0
0.200176,0.299248,0.770601,0.395639,0.636023,0.10789,0.247212,0,0.470588,1,0,0,0,0,0
0.321773,0.437594,0.861915,0.305296,0.403377,0.0869565,0.268587,0,0.627451,0,1,0,0,0,0
0.318701,0.344361,0.806236,0.239875,0.474672,0.10306,0.343866,0,0.294118,0,1,0,0,0,0
0.23266,0.633083,0,0.492212,0.619137,0,0.301115,0.438095,0,0,0,0,0,0,1
0.290167,0.421053,0.759465,0.383178,0.418386,0.0933977,0.312268,0,0,0,0,1,0,0,0
0.213784,0.619549,0,0.65109,0.651032,0,0.30948,0.203175,0.176471,0,0,0,0,0,1
0.233099,0.347368,0.757238,0.302181,0.600375,0.0837359,0.292751,0,0,0,0,1,0,0,0
0.464004,0.418045,0.859688,0.183801,0.371482,0.037037,0.38197,0,0.215686,1,0,0,0,0,0
0.550483,0.407519,0,0.401869,0.452158,0.0515298,0.6329,0,0,0,0,0,1,0,0
0.397278,0.488722,0.300668,0.417445,0.365854,0.0628019,0.476766,0,0.352941,0,1,0,0,0,0
0.344601,0.415038,0.775056,0.330218,0.401501,0.0885668,0.331784,0,0,1,0,0,0,0,0
0.265584,0.398496,0.77951,0.267913,0.570356,0.0805153,0.27881,0,0,1,0,0,0,0,0
0.305531,0.335338,0.659243,0.35514,0.58349,0.0966184,0.312268,0.0444444,0,0,1,0,0,0,0
0.359526,0.437594,0.788419,0.143302,0.532833,0.0257649,0.321561,0.047619,0.470588,0,0,1,0,0,0
0.210272,0.354887,0.783964,0.392523,0.574109,0.109501,0.243494,0,0.176471,0,1,0,0,0,0
0.481124,0.520301,0.841871,0.193146,0.290807,0.037037,0.344796,0,0.72549,0,0,1,0,0,0
0.243635,0.377444,0.7951,0.339564,0.542214,0.0901771,0.27974,0,0.196078,0,0,1,0,0,0
0.314311,0.550376,0,0.476636,0.572233,0.227053,0.0966543,0.914286,0,0,0,0,0,0,1
0.466198,0.371429,0.819599,0.267913,0.551595,0.0869565,0.287175,0,0,0,1,0,0,0,0
0.480685,0.451128,0.855234,0.133956,0.365854,0.0273752,0.400558,0,0,1,0,0,0,0,0
0.0438982,0.33985,0.772829,0.258567,0.594747,0.099839,0.271375,0,0.607843,1,0,0,0,0,0
0.300702,0.44812,0.875278,0.389408,0.375235,0.0869565,0.258364,0,0.294118,0,1,0,0,0,0
0.482002,0.523308,0.85078,0.0560748,0.36773,0.0177134,0.384758,0,0,1,0,0,0,0,0
0.464004,0.413534,0.832962,0.190031,0.412758,0.0289855,0.388476,0,0.137255,1,0,0,0,0,0
0.193591,0.47218,0,0.700935,0.641651,0.0225443,0.369888,0.257143,0.0196078,0,0,0,0,0,1
0.21115,0.309774,0.804009,0.41433,0.592871,0.10306,0.245353,0,0.509804,1,0,0,0,0,0
0.28007,0.276692,0.772829,0.339564,0.67167,0.0966184,0.289963,0,0.117647,1,0,0,0,0,0
0.268657,0.596992,0,0.638629,0.651032,0,0.327138,0.209524,0,0,0,0,0,0,1
0.208516,0.377444,0.743875,0.367601,0.617261,0.0628019,0.259294,0,0,0,1,0,0,0,0
0.266023,0.321805,0.775056,0.323988,0.606004,0.0901771,0.27881,0,0,1,0,0,0,0,0
0.293679,0.353383,0.777283,0.308411,0.572233,0.0966184,0.284387,0,0,1,0,0,0,0,0
0.251975,0.291729,0.641425,0.442368,0.637899,0.117552,0.289033,0,0,0,1,0,0,0,0
0.528973,0.449624,0.828508,0.0685358,0.363977,0.0144928,0.430297,0,0.313725,1,0,0,0,0,0
0.291484,0.372932,0.755011,0.323988,0.553471,0.0950081,0.29368,0,0,1,0,0,0,0,0
0.378402,0.463158,0.797327,0.320872,0.358349,0.0193237,0.301115,0.219048,0,1,0,0,0,0,0
0.318701,0.330827,0.832962,0.255452,0.463415,0.10306,0.328067,0,0.431373,0,1,0,0,0,0
0.291484,0.437594,0.812918,0.11215,0.598499,0.00966184,0.325279,0,0,0,0,1,0,0,0
0.278753,0.314286,0.790646,0.373832,0.551595,0.0869565,0.287175,0,0.372549,1,0,0,0,0,0
0.277875,0.320301,0.792873,0.305296,0.637899,0.0869565,0.274164,0,0.333333,1,0,0,0,0,0
0.275241,0.381955,0.806236,0.29595,0.613508,0.0885668,0.245353,0,0,1,0,0,0,0,0
0.332309,0.330827,0.815145,0.395639,0.506567,0.0933977,0.289963,0,0.235294,0,1,0,0,0,0
0.28446,0.311278,0.815145,0.305296,0.600375,0.0966184,0.290892,0,0,1,0,0,0,0,0
0.201493,0.621053,0.817372,0.451713,0.386492,0.0257649,0.179368,0,0.235294,0,1,0,0,0,0
0.226514,0.392481,0.7951,0.398754,0.574109,0.0982287,0.228625,0,0,0,1,0,0,0,0
0.454785,0.0451128,0.380846,0.395639,0.681051,0.0933977,0.575279,0,0,0,0,0,1,0,0
0.235294,0.548872,0,0.514019,0.712946,0,0.283457,0.498413,0,0,0,0,0,0,1
0.485953,0.556391,0,0.221184,0.536585,0.0161031,0.565985,0,0.156863,0,1,0,0,0,0
0.441615,0.496241,0.837416,0.0903427,0.371482,0.0177134,0.392193,0,0,0,0,1,0,0,0
0.729587,0.287218,0,0.11838,0.414634,0.00966184,0.833643,0,0,0,1,0,0,0,0
0.223003,0.512782,0,0.806854,0.525328,0.0128824,0.348513,0.336508,0,0,0,0,0,0,1
0.548727,0.760902,0.407572,0.317757,0.116323,0.0499195,0.295539,0.533333,0,0,0,0,0,0,1
0.277436,0.317293,0.77951,0.264798,0.649156,0.0901771,0.289963,0,0,1,0,0,0,0,0
0.323529,0.505263,0.487751,0.426791,0.536585,0,0.361524,0,0,0,0,0,0,1,0
0.417032,0.545865,0,0.538941,0.677298,0,0.27974,0.520635,0,0,0,0,0,0,1
0.250219,0.630075,0,0.529595,0.609756,0,0.276022,0.504762,0,0,0,0,0,0,1
0.317384,0.53985,0.726058,0.601246,0.270169,0.235105,0.0334572,0.51746,0,0,0,0,0,0,1
0.343723,0.428571,0.746102,0.292835,0.425891,0.0950081,0.32342,0,0,1,0,0,0,0,0
0.223881,0.395489,0.797327,0.373832,0.545966,0.0724638,0.258364,0,0,0,1,0,0,0,0
0.225637,0.297744,0.741648,0.373832,0.651032,0.10789,0.261152,0,0,0,1,0,0,0,0
0.245391,0.309774,0.783964,0.389408,0.666041,0.10628,0.229554,0,0,0,1,0,0,0,0
0.297629,0.372932,0.775056,0.34891,0.530957,0.0950081,0.27881,0,0,1,0,0,0,0,0
0.455224,0.359398,0.797327,0.190031,0.448405,0.037037,0.407993,0,0.313725,1,0,0,0,0,0
0.327041,0.395489,0.76392,0.35514,0.459662,0.0821256,0.29461,0,0,0,1,0,0,0,0
0.712906,0.043609,0,0.143302,0.613508,0,0.885688,0,0,0,1,0,0,0,0
0.220808,0.342857,0.77951,0.370717,0.577861,0.0966184,0.25,0,0,0,1,0,0,0,0
0.259877,0.413534,0.775056,0.442368,0.508443,0.099839,0.237918,0,0,0,1,0,0,0,0
0.24144,0.362406,0.768374,0.457944,0.500938,0.0966184,0.274164,0,0.333333,0,0,1,0,0,0
0.37489,0.57594,0,0.0841121,0.688555,0,0.538104,0,0,0,0,0,0,1,0
0.346795,0.431579,0.806236,0.255452,0.530957,0.0225443,0.30948,0,0,1,0,0,0,0,0
0.284899,0.338346,0.788419,0.286604,0.598499,0.10467,0.288104,0,0,1,0,0,0,0,0
0.260316,0.449624,0.819599,0.47352,0.422139,0.10306,0.227695,0,0,0,1,0,0,0,0
0.279192,0.312782,0.7951,0.330218,0.602251,0.099839,0.29368,0,0,1,0,0,0,0,0
0.317823,0.318797,0.817372,0.29595,0.517824,0.099839,0.302045,0,0.686275,0,1,0,0,0,0
0.270852,0.634586,0,0.470405,0.596623,0,0.295539,0.492063,0,0,0,0,0,0,1
0.208077,0.323308,0.76392,0.345794,0.651032,0.111111,0.243494,0,0.470588,1,0,0,0,0,0
0.299385,0.302256,0.775056,0.330218,0.590994,0.10306,0.302045,0,0,1,0,0,0,0,0
0.311238,0.321805,0.775056,0.311526,0.589118,0.0966184,0.27881,0,0,1,0,0,0,0,0
0.239245,0.33985,0.708241,0.292835,0.592871,0.0933977,0.314126,0,0.470588,0,1,0,0,0,0
0.23266,0.401504,0.777283,0.383178,0.532833,0.10789,0.246283,0,0.196078,0,1,0,0,0,0
0.00702371,0.445113,0.712695,0.47352,0.562852,0.283414,0,0.377778,0,0,0,0,0,0,1
0.272608,0.308271,0.806236,0.311526,0.559099,0.0950081,0.303903,0,0,1,0,0,0,0,0
0.70676,0.461654,0.701559,0.115265,0.142589,0.0128824,0.577138,0,0,0,1,0,0,0,0
0.27568,0.386466,0.801782,0.264798,0.615385,0.0933977,0.254647,0,0,1,0,0,0,0,0
0.261633,0.526316,0,0.557632,0.666041,0,0.296468,0.530159,0,0,0,0,0,0,1
0.349429,0.476692,0.830735,0.277259,0.433396,0.00966184,0.321561,0,0,1,0,0,0,0,0
0.223003,0.521805,0,0.778816,0.684803,0.00644122,0.335502,0.126984,0.176471,0,0,0,0,0,1
0.882353,0,0,0.563863,0,0.0933977,0.731413,1,0.54902,0,1,0,0,0,0
0.32309,0.371429,0.808463,0.242991,0.566604,0.0917874,0.276952,0.0285714,0.333333,0,1,0,0,0,0
0.199298,0.377444,0.777283,0.367601,0.645403,0.0611916,0.241636,0,0,0,1,0,0,0,0
0.252414,0.390977,0.788419,0.411215,0.512195,0.109501,0.249071,0,0,0,1,0,0,0,0
0.220369,0.634586,0,0.616822,0.654784,0,0.304833,0.212698,0,0,0,0,0,0,1
0.283582,0.475188,0.801782,0.333333,0.547842,0.0772947,0.223048,0,0,1,0,0,0,0,0
0.21115,0.344361,0.792873,0.389408,0.619137,0.115942,0.229554,0,0,0,1,0,0,0,0
0.287094,0.439098,0.815145,0.255452,0.555347,0.0177134,0.29461,0,0,0,0,1,0,0,0
0.208516,0.314286,0.783964,0.501558,0.572233,0.111111,0.236059,0,0,0,1,0,0,0,0
0.339333,0.640602,0.173719,0.451713,0.50469,0,0.420074,0,0,0,0,0,0,1,0
0.309482,0.284211,0.614699,0.168224,0.750469,0.0563607,0.370818,0,0.392157,0,1,0,0,0,0
0.23705,0.303759,0.634744,0.358255,0.649156,0.0917874,0.312268,0.0349206,0.431373,0,1,0,0,0,0
0.217296,0.404511,0.757238,0.28972,0.540338,0.0950081,0.268587,0,0,0,0,1,0,0,0
0.294557,0.300752,0.76392,0.280374,0.589118,0.099839,0.30948,0,0.588235,1,0,0,0,0,0
0.251097,0.37594,0.788419,0.370717,0.56848,0.0901771,0.248141,0,0,0,1,0,0,0,0
0.526778,0.407519,0.743875,0.292835,0.482176,0.0966184,0.315985,0,0,0,0,0,0,0,1
0.23705,0.403008,0.755011,0.308411,0.530957,0.0837359,0.299257,0,0,0,0,1,0,0,0
0.321335,0.356391,0.884187,0.280374,0.493433,0.0966184,0.27881,0,0,0,1,0,0,0,0
0.129061,0.529323,0.688196,0.557632,0.463415,0.177134,0.153346,0,0,0,1,0,0,0,0
0.496927,0.621053,0.489978,0.551402,0.0844278,0.122383,0.402416,0,0,0,0,0,0,0,1
